codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_tipo,ocorrencia_tipo_categoria,ocorrencia_tipo_icao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_horario,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_dia_extracao,ocorrencia_datahora,ocorrencia_datahora
201108232631539,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-13.0148,-38.4881,SALVADOR,BA,BRASIL,SBSV,2011-08-23,02:40:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/08/23 02:40,2011/08/23 02:40
201106184520799,ACIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-12.9086,-38.3225,SALVADOR,BA,BRASIL,SBSV,2011-06-18,19:07:00,NULL,FINALIZADA,A-115/CENIPA/2012,SIM,2012-10-17,5,1,NÃO,2019-01-30,2011/06/18 19:07,2011/06/18 19:07
201102277907982,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-13.0148,-38.4881,SALVADOR,BA,BRASIL,****,2011-02-27,12:39:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/02/27 12:39,2011/02/27 12:39
201104024819410,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-13.0148,-38.4881,SALVADOR,BA,BRASIL,SBSV,2011-04-02,03:58:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/04/02 03:58,2011/04/02 03:58
201002092536638,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-13.0148,-38.4881,SALVADOR,BA,BRASIL,SBSV,2010-02-09,23:50:00,NULL,FINALIZADA,I-033/CENIPA/2011,SIM,2011-07-21,4,1,NÃO,2019-01-30,2010/02/09 23:50,2010/02/09 23:50
201101297756009,INCIDENTE,COM LANÇAMENTO DE CARGA,OUTROS,OTHR,-13.0148,-38.4881,SALVADOR,BA,BRASIL,SBSV,2011-01-29,14:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/01/29 14:00,2011/01/29 14:00
201106208552028,INCIDENTE GRAVE,COM COMANDOS DE VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-12.9086,-38.3225,SALVADOR,BA,BRASIL,****,2011-06-20,17:20:00,NULL,ATIVA,IG-589/CENIPA/2016,NÃO,NULL,0,1,NÃO,2019-01-30,2011/06/20 17:20,2011/06/20 17:20
201103202815869,INCIDENTE,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-13.0148,-38.4881,SALVADOR,BA,BRASIL,****,2011-03-20,21:15:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/03/20 21:15,2011/03/20 21:15
201108313561016,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-25.8283,-49.0708,TIJUCAS DO SUL,PR,BRASIL,****,2011-08-31,18:00:00,NULL,FINALIZADA,A-518/CENIPA/2018,SIM,2018-12-04,3,1,NÃO,2019-01-30,2011/08/31 18:00,2011/08/31 18:00
201102241270283,ACIDENTE,PANE SECA,COMBUSTÍVEL,FUEL,-18.9128,-41.9850,GOVERNADOR VALADARES,MG,BRASIL,****,2011-02-24,22:30:00,NULL,FINALIZADA,A-618/CENIPA/2014,SIM,2015-03-06,0,1,NÃO,2019-01-30,2011/02/24 22:30,2011/02/24 22:30
201110011567899,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-22.1633,-52.0050,MARABÁ PAULISTA,SP,BRASIL,****,2011-10-01,23:40:00,NULL,FINALIZADA,A-029/CENIPA/2013,SIM,2013-07-30,2,1,NÃO,2019-01-30,2011/10/01 23:40,2011/10/01 23:40
201101111641252,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.2149,-49.9516,MARÍLIA,SP,BRASIL,SBML,2011-01-11,09:10:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/01/11 09:10,2011/01/11 09:10
201111112497771,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-20.1864,47.9797,MIGUELÓPOLIS,SP,BRASIL,****,2011-11-11,15:30:00,NULL,ATIVA,A-595/CENIPA/2018,NÃO,NULL,0,1,NÃO,2019-01-30,2011/11/11 15:30,2011/11/11 15:30
201101315184620,ACIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-24.3800,24.3800,MIRACATU,SP,BRASIL,****,2011-01-31,12:30:00,NULL,FINALIZADA,A-522/CENIPA/2014,SIM,2014-07-21,1,1,NÃO,2019-01-30,2011/01/31 12:30,2011/01/31 12:30
201101076966266,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-23.5722,-46.2675,MOGI DAS CRUZES,SP,BRASIL,****,2011-01-07,15:45:00,NULL,ATIVA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2011/01/07 15:45,2011/01/07 15:45
200805144959179,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-22.3139,-46.9583,MOGI GUAÇU,SP,BRASIL,****,2008-05-14,19:30:00,NULL,FINALIZADA,A-130/CENIPA/2011,SIM,2011-12-21,2,1,NÃO,2019-01-30,2008/05/14 19:30,2008/05/14 19:30
201104015657208,INCIDENTE GRAVE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-19.4810,-42.5204,IPATINGA,MG,BRASIL,****,2011-04-01,19:10:00,NULL,FINALIZADA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2011/04/01 19:10,2011/04/01 19:10
201105291043656,INCIDENTE,OUTROS,OUTROS,OTHR,-13.3703,-39.0724,VALENÇA,BA,BRASIL,****,2011-05-29,18:35:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/05/29 18:35,2011/05/29 18:35
201107132552320,ACIDENTE,OUTROS,OUTROS,OTHR,-21.4086,-49.0019,NOVO HORIZONTE,SP,BRASIL,****,2011-07-13,03:00:00,NULL,ATIVA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2011/07/13 03:00,2011/07/13 03:00
201103237632029,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-20.7373,-48.9135,OLÍMPIA,SP,BRASIL,****,2011-03-23,12:30:00,NULL,ATIVA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2011/03/23 12:30,2011/03/23 12:30
201109029328246,ACIDENTE,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-20.7472,-47.8897,ORLÂNDIA,SP,BRASIL,SDOR,2011-09-02,20:35:00,NULL,FINALIZADA,A-506/CENIPA/2017,SIM,2017-11-30,0,1,NÃO,2019-01-30,2011/09/02 20:35,2011/09/02 20:35
201109172072535,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-20.7475,-47.8894,ORLÂNDIA,SP,BRASIL,SDOR,2011-09-17,15:45:00,NULL,FINALIZADA,A-615/CENIPA/2014,SIM,2015-03-20,0,1,SIM,2019-01-30,2011/09/17 15:45,2011/09/17 15:45
201107118288759,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-23.5083,-46.7972,OSASCO,SP,BRASIL,****,2011-07-11,13:35:00,NULL,ATIVA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2011/07/11 13:35,2011/07/11 13:35
201107256947655,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-23.5083,-46.7972,OSASCO,SP,BRASIL,****,2011-07-25,17:25:00,NULL,FINALIZADA,A-523/CENIPA/2014,SIM,2014-08-22,0,1,NÃO,2019-01-30,2011/07/25 17:25,2011/07/25 17:25
201105281353803,ACIDENTE,INDETERMINADO,INDETERMINADO,UNK,-21.4912,-51.6993,OURO VERDE,SP,BRASIL,****,2011-05-28,19:40:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/05/28 19:40,2011/05/28 19:40
201105109279666,ACIDENTE,PANE SECA,COMBUSTÍVEL,FUEL,-15.4386,-43.6808,JAÍBA,MG,BRASIL,****,2011-05-10,20:30:00,NULL,FINALIZADA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2011/05/10 20:30,2011/05/10 20:30
201106023303813,ACIDENTE,PANE SECA,COMBUSTÍVEL,FUEL,-15.7839,-43.3308,JANAÚBA,MG,BRASIL,****,2011-06-02,10:00:00,NULL,FINALIZADA,A-537/CENIPA/2017,SIM,2017-11-30,1,1,NÃO,2019-01-30,2011/06/02 10:00,2011/06/02 10:00
201110251699772,INCIDENTE,PERDA DE COMPONENTE EM VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.2608,-45.1889,PIQUETE,SP,BRASIL,****,2011-10-25,21:35:00,NULL,FINALIZADA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2011/10/25 21:35,2011/10/25 21:35
201110235523452,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.7237,-47.6468,PIRACICABA,SP,BRASIL,SDPW,2011-10-23,12:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/10/23 12:30,2011/10/23 12:30
200911181237691,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-22.7106,-47.6194,PIRACICABA,SP,BRASIL,SDPW,2009-11-18,19:00:00,NULL,FINALIZADA,A-048/CENIPA/2011,SIM,2011-08-01,9,1,NÃO,2019-01-30,2009/11/18 19:00,2009/11/18 19:00
201110115651632,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-22.7237,-47.6468,PIRACICABA,SP,BRASIL,SDPW,2011-10-11,18:10:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/10/11 18:10,2011/10/11 18:10
201105164184792,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-22.4289,-47.8864,PIRACICABA,SP,BRASIL,****,2011-05-17,01:32:00,NULL,FINALIZADA,A-548/CENIPA/2017,SIM,2018-09-04,3,1,NÃO,2019-01-30,2011/05/17 01:32,2011/05/17 01:32
201111266952429,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-22.5897,-47.6264,PIRACICABA,SP,BRASIL,****,2011-11-26,12:00:00,NULL,FINALIZADA,A-505/CENIPA/2017,SIM,2017-05-02,0,1,NÃO,2019-01-30,2011/11/26 12:00,2011/11/26 12:00
201106142171203,ACIDENTE,INDETERMINADO,INDETERMINADO,UNK,-22.7237,-47.6468,PIRACICABA,SP,BRASIL,****,2011-06-14,20:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/06/14 20:00,2011/06/14 20:00
201110079463388,ACIDENTE,POUSO LONGO,EXCURSÃO DE PISTA,RE,-20.2597,-42.1839,MANHUAÇU,MG,BRASIL,****,2011-10-07,20:38:00,NULL,FINALIZADA, A - 515/CENIPA/2015,SIM,2016-06-30,0,1,SIM,2019-01-30,2011/10/07 20:38,2011/10/07 20:38
201107235955937,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.7227,-43.8654,MONTES CLAROS,MG,BRASIL,****,2011-07-23,13:33:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/07/23 13:33,2011/07/23 13:33
201105162458594,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,****,2011-05-16,10:43:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/05/16 10:43,2011/05/16 10:43
201105156691874,INCIDENTE,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2011-05-15,13:12:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/05/15 13:12,2011/05/15 13:12
201103022097857,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2011-03-02,18:51:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/03/02 18:51,2011/03/02 18:51
201103302812748,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,****,2011-03-30,02:18:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/03/30 02:18,2011/03/30 02:18
201104146688582,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2011-04-14,16:10:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/04/14 16:10,2011/04/14 16:10
201102282751380,INCIDENTE,OUTROS,OUTROS,OTHR,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,****,2011-02-28,12:20:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/02/28 12:20,2011/02/28 12:20
201101012554670,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2011-01-01,19:35:00,NULL,ATIVA,A DEFINIR,NÃO,NULL,10,1,SIM,2019-01-30,2011/01/01 19:35,2011/01/01 19:35
201104182247669,INCIDENTE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,****,2011-04-18,17:01:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/04/18 17:01,2011/04/18 17:01
201103032532751,INCIDENTE,OUTROS,OUTROS,OTHR,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,****,2011-03-03,15:22:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/03/03 15:22,2011/03/03 15:22
201108093855916,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,****,2011-08-09,20:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/08/09 20:00,2011/08/09 20:00
201110037441909,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,****,2011-10-03,14:59:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/10/03 14:59,2011/10/03 14:59
201101215867503,INCIDENTE,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,****,2011-01-21,21:38:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/01/21 21:38,2011/01/21 21:38
201102274122387,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,****,2011-02-27,19:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/02/27 19:00,2011/02/27 19:00
201103156413318,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-21.1848,-47.8055,RIBEIRÃO PRETO,SP,BRASIL,SBRP,2011-03-15,02:18:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/03/15 02:18,2011/03/15 02:18
201109183619314,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-22.4228,-47.5594,RIO CLARO,SP,BRASIL,****,2011-09-18,16:10:00,NULL,ATIVA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2011/09/18 16:10,2011/09/18 16:10
200906134111359,ACIDENTE,POUSO ANTES DA PISTA,POUSO AQUÉM/ALÉM DA PISTA,USOS,-17.8172,-40.3339,NANUQUE,MG,BRASIL,****,2009-06-13,15:20:00,NULL,FINALIZADA,A-061/CENIPA/2011,SIM,2011-08-29,3,1,NÃO,2019-01-30,2009/06/13 15:20,2009/06/13 15:20
201111019810313,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-20.0914,-50.9302,SANTA CLARA D'OESTE,SP,BRASIL,****,2011-11-01,19:28:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/11/01 19:28,2011/11/01 19:28
201104081013015,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,23.7817,-46.3406,SANTO ANDRÉ,SP,BRASIL,****,2011-04-08,20:10:00,NULL,FINALIZADA,A-024/CENIPA/2013,SIM,2013-07-30,5,1,NÃO,2019-01-30,2011/04/08 20:10,2011/04/08 20:10
201107103293875,ACIDENTE,INDETERMINADO,INDETERMINADO,UNK,-20.7192,-46.6114,PASSOS,MG,BRASIL,****,2011-07-10,16:30:00,NULL,FINALIZADA,A DEFINIR,NÃO,NULL,0,1,NÃO,2019-01-30,2011/07/10 16:30,2011/07/10 16:30
201109167248998,INCIDENTE,COLISÃO COM AERONAVE NO SOLO,COLISÃO NO SOLO,GCOL,-18.5926,-46.5159,PATOS DE MINAS,MG,BRASIL,SNPD,2011-09-16,13:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,2,NÃO,2019-01-30,2011/09/16 13:30,2011/09/16 13:30
201101095554278,INCIDENTE,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-18.5926,-46.5159,PATOS DE MINAS,MG,BRASIL,****,2011-01-09,13:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/01/09 13:30,2011/01/09 13:30
201001269768025,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-23.6989,-46.5617,SÃO BERNARDO DO CAMPO,SP,BRASIL,****,2010-01-26,13:50:00,NULL,FINALIZADA,A-030/CENIPA/2011,SIM,2011-07-21,2,1,NÃO,2019-01-30,2010/01/26 13:50,2010/01/26 13:50
201108099750223,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-22.1072,-47.7764,SÃO CARLOS,SP,BRASIL,****,2011-08-09,14:00:00,NULL,FINALIZADA,A-509/CENIPA/2015,SIM,2016-07-07,0,1,NÃO,2019-01-30,2011/08/09 14:00,2011/08/09 14:00
201101199232507,ACIDENTE,OUTROS,OUTROS,OTHR,-20.8825,-49.3925,SÃO JOSÉ DO RIO PRETO,SP,BRASIL,****,2011-01-19,11:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/01/19 11:30,2011/01/19 11:30
201109224537980,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-20.8126,-49.3813,SÃO JOSÉ DO RIO PRETO,SP,BRASIL,SBSR,2011-09-22,09:13:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/09/22 09:13,2011/09/22 09:13
201109241752098,INCIDENTE,SUPERAQUECIMENTO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-20.8126,-49.3813,SÃO JOSÉ DO RIO PRETO,SP,BRASIL,SBSR,2011-09-24,09:10:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/09/24 09:10,2011/09/24 09:10
201106187701939,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-20.8126,-49.3813,SÃO JOSÉ DO RIO PRETO,SP,BRASIL,SBSR,2011-06-18,20:16:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/06/18 20:16,2011/06/18 20:16
201105022678239,ACIDENTE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-20.8219,-49.4281,SÃO JOSÉ DO RIO PRETO,SP,BRASIL,****,2011-05-02,17:40:00,NULL,FINALIZADA,A-020/CENIPA/2013,SIM,2013-12-30,3,1,NÃO,2019-01-30,2011/05/02 17:40,2011/05/02 17:40
201110134981398,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-23.1841,-45.8842,SÃO JOSÉ DOS CAMPOS,SP,BRASIL,SBSJ,2011-10-13,20:17:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/10/13 20:17,2011/10/13 20:17
201112289260175,INCIDENTE,VAZAMENTO DE OUTROS FLUIDOS,OUTROS,OTHR,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,****,2011-12-28,03:17:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/12/28 03:17,2011/12/28 03:17
201108221859317,INCIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,SBSP,2011-08-22,14:39:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/08/22 14:39,2011/08/22 14:39
201108152560649,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,****,2011-08-15,14:40:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/08/15 14:40,2011/08/15 14:40
201108254204710,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,SBMT,2011-08-25,23:04:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/08/25 23:04,2011/08/25 23:04
201111256754232,INCIDENTE,COLISÃO COM AERONAVE NO SOLO,COLISÃO NO SOLO,GCOL,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,SBMT,2011-11-25,11:35:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/11/25 11:35,2011/11/25 11:35
201112175370904,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,****,2011-12-17,14:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/12/17 14:00,2011/12/17 14:00
201110148528779,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,SBMT,2011-10-14,14:45:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/10/14 14:45,2011/10/14 14:45
201108028434242,INCIDENTE,OUTROS,OUTROS,OTHR,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,****,2011-08-02,20:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/08/02 20:00,2011/08/02 20:00
201104129634987,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,****,2011-04-12,23:45:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/04/12 23:45,2011/04/12 23:45
201103066450474,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,****,2011-03-06,19:40:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/03/06 19:40,2011/03/06 19:40
201103283125222,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,SBSP,2011-03-28,23:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/03/28 23:30,2011/03/28 23:30
201105046386899,INCIDENTE,COM COMANDOS DE VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,SBMT,2011-05-04,15:10:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/05/04 15:10,2011/05/04 15:10
201104269914082,INCIDENTE,INDETERMINADO,INDETERMINADO,UNK,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,****,2011-04-26,22:58:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/04/26 22:58,2011/04/26 22:58
201012142345327,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-23.5297,-46.6319,SÃO PAULO,SP,BRASIL,****,2010-12-14,20:15:00,NULL,FINALIZADA,A-042/CENIPA/2011,SIM,2011-07-21,11,1,NÃO,2019-01-30,2010/12/14 20:15,2010/12/14 20:15
201101096802078,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-23.5674,-46.5704,SÃO PAULO,SP,BRASIL,****,2011-01-09,18:58:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2011/01/09 18:58,2011/01/09 18:58
